7.2498 	INFO 	Loaded monitor calibration from ['2024_10_29 21:52']
7.4184 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb6e2c8bdf0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb6e2c8bcd0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fb6e2b8f880>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3420, 2224]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.4184 	EXP 	window1: backgroundImage = ''
7.4184 	EXP 	window1: backgroundFit = 'none'
7.4264 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4275 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4288 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4306 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4322 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4327 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4338 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4356 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4358 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4360 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4373 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4384 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4395 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4406 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.4414 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
